구분,과정구분,대계열,대계열코드,중계열,중계열코드,소계열,소계열코드,학과명,학과코드
가,전문대학과정,인문계열,1,언어ㆍ문학,101,일본어,10101,관광비즈니스일어학과,C01010100051
가,전문대학과정,인문계열,1,언어ㆍ문학,101,중국어,10102,글로벌중국어과,C01010200061
가,전문대학과정,인문계열,1,인문과학,102,문화,10202,민족문화학과,C01020200035
가,전문대학과정,인문계열,1,인문과학,102,문화,10202,여가문화컨텐츠과,C01020200036
가,전문대학과정,인문계열,1,인문과학,102,인문일반,10203,기초교양과,C01020300044
가,전문대학과정,인문계열,1,인문과학,102,인문일반,10203,창의융합계열,C01020300045
가,전문대학과정,사회계열,2,경영ㆍ경제,201,경영ㆍ경제,20101,경영회계실무과,C02010100658
가,전문대학과정,사회계열,2,경영ㆍ경제,201,경영ㆍ경제,20101,서비스컨설팅과,C02010100659
가,전문대학과정,사회계열,2,경영ㆍ경제,201,경영ㆍ경제,20101,IT경영학과,C02010100660
가,전문대학과정,사회계열,2,경영ㆍ경제,201,경영ㆍ경제,20101,경영유통과,C02010100661
가,전문대학과정,사회계열,2,경영ㆍ경제,201,경영ㆍ경제,20101,스마트경영학부,C02010100662
가,전문대학과정,사회계열,2,경영ㆍ경제,201,경영ㆍ경제,20101,병원의료경영과,C02010100663
가,전문대학과정,사회계열,2,경영ㆍ경제,201,경영ㆍ경제,20101,산업경영학부,C02010100664
가,전문대학과정,사회계열,2,경영ㆍ경제,201,경영ㆍ경제,20101,휴먼케어학부,C02010100665
가,전문대학과정,사회계열,2,경영ㆍ경제,201,관광,20102,국제관광조리계열,C02010200249
가,전문대학과정,사회계열,2,경영ㆍ경제,201,관광,20102,호텔관광・항공계열,C02010200250
가,전문대학과정,사회계열,2,경영ㆍ경제,201,관광,20102,글로벌관광과,C02010200251
가,전문대학과정,사회계열,2,경영ㆍ경제,201,관광,20102,관광비즈니스과(관광마케팅전공),C02010200252
가,전문대학과정,사회계열,2,경영ㆍ경제,201,관광,20102,관광비즈니스과(관광서비스전공),C02010200253
가,전문대학과정,사회계열,2,경영ㆍ경제,201,관광,20102,호텔항공서비스과,C02010200254
가,전문대학과정,사회계열,2,경영ㆍ경제,201,관광,20102,카지노 & Surveillance과,C02010200255
가,전문대학과정,사회계열,2,경영ㆍ경제,201,관광,20102,호텔크루즈서비스학과,C02010200256
가,전문대학과정,사회계열,2,경영ㆍ경제,201,관광,20102,호텔크루즈서비스학부,C02010200257
가,전문대학과정,사회계열,2,경영ㆍ경제,201,금융·회계·세무,20103,금융비즈니스과,C02010300119
가,전문대학과정,사회계열,2,경영ㆍ경제,201,금융·회계·세무,20103,금융회계경영과,C02010300120
가,전문대학과정,사회계열,2,경영ㆍ경제,201,금융·회계·세무,20103,유통경영과(금융경영전공),C02010300121
가,전문대학과정,사회계열,2,경영ㆍ경제,201,금융·회계·세무,20103,경영세무정보학부,C02010300122
가,전문대학과정,사회계열,2,경영ㆍ경제,201,금융·회계·세무,20103,세무회계부동산과,C02010300123
가,전문대학과정,사회계열,2,경영ㆍ경제,201,금융·회계·세무,20103,회계경영과,C02010300124
가,전문대학과정,사회계열,2,경영ㆍ경제,201,금융·회계·세무,20103,세무회계경영과,C02010300125
가,전문대학과정,사회계열,2,경영ㆍ경제,201,무역·유통,20104,유통경영과(유통물류전공),C02010400102
가,전문대학과정,사회계열,2,법률,202,법,20201,자산법률학과,C02020100016
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,의료복지학과,C02030100257
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,노인케어창업과,C02030100258
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,사회복지학과(1년제),C02030100259
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,아동미술상담보육과,C02030100260
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,실용사회복지과,C02030100261
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,아동보육청소년과,C02030100262
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,사회복지학과(1년),C02030100263
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,사회복지계열(사회복지전공),C02030100264
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,사회복지계열(재활상담복지전공),C02030100265
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,특수재활복지학과,C02030100266
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,사회복지심리상담과,C02030100267
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,스마트평생복지학부,C02030100268
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,융복합웰니스학부,C02030100269
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,휴먼사회복지학부,C02030100270
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,복수자율전공학부,C02030100271
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,웰빙복지융합과,C02030100272
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,가족복지상담과,C02030100273
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,사회복지상담학부,C02030100274
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,아동보육복지학부,C02030100275
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,청소년복지상담학부,C02030100276
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,평생교육복지학부,C02030100277
가,전문대학과정,사회계열,2,사회과학,203,가족ㆍ사회ㆍ복지,20301,평생직업복지학부,C02030100278
가,전문대학과정,사회계열,2,사회과학,203,비서,20302,비서경영과(2년제),C02030200032
가,전문대학과정,사회계열,2,사회과학,203,언론·방송,20303,미디어출판학과,C02030300091
가,전문대학과정,사회계열,2,사회과학,203,행정,20304,경찰행정보안과,C02030400238
가,전문대학과정,사회계열,2,사회과학,203,행정,20304,국방기술계열,C02030400239
가,전문대학과정,사회계열,2,사회과학,203,행정,20304,경찰경호군사과(경찰경호・부사관),C02030400240
가,전문대학과정,사회계열,2,사회과학,203,행정,20304,보건의료행정전공,C02030400241
가,전문대학과정,사회계열,2,사회과학,203,행정,20304,스마트속기과,C02030400242
가,전문대학과정,사회계열,2,사회과학,203,행정,20304,행정경찰과,C02030400243
가,전문대학과정,교육계열,3,유아교육,302,유아교육,30201,아동복지보육과(3년제),C03020100075
가,전문대학과정,교육계열,3,유아교육,302,유아교육,30201,유아보육계열,C03020100076
가,전문대학과정,공학계열,4,건축,401,건축ㆍ설비,40101,건축설비소방공학과(1년),C04010100065
가,전문대학과정,공학계열,4,건축,401,건축ㆍ설비,40101,건축기계설비과(2년제),C04010100066
가,전문대학과정,공학계열,4,건축,401,건축ㆍ설비,40101,건축공학과(1년과정),C04010100067
가,전문대학과정,공학계열,4,건축,401,건축,40102,실내환경디자인학과,C04010200105
가,전문대학과정,공학계열,4,토목ㆍ도시,402,건설,40201,도시공간디자인과,C04020100053
가,전문대학과정,공학계열,4,토목ㆍ도시,402,토목,40202,도시건설정보공학과,C04020200057
가,전문대학과정,공학계열,4,토목ㆍ도시,402,토목,40202,도시건설정보과,C04020200058
가,전문대학과정,공학계열,4,교통ㆍ운송,403,지상교통,40301,철도운전시스템과,C04030100024
가,전문대학과정,공학계열,4,교통ㆍ운송,403,항공,40302,항공기계IT계열,C04030200034
가,전문대학과정,공학계열,4,교통ㆍ운송,403,항공,40302,항공전자정비과,C04030200035
가,전문대학과정,공학계열,4,교통ㆍ운송,403,항공,40302,드론과,C04030200036
가,전문대학과정,공학계열,4,교통ㆍ운송,403,해양,40303,해군기술부사관학과(함정무장),C04030300070
가,전문대학과정,공학계열,4,교통ㆍ운송,403,해양,40303,해군기술부사관학과(함정운용),C04030300071
가,전문대학과정,공학계열,4,교통ㆍ운송,403,해양,40303,조선용접과,C04030300072
가,전문대학과정,공학계열,4,교통ㆍ운송,403,해양,40303,함정기술부사관과,C04030300073
가,전문대학과정,공학계열,4,교통ㆍ운송,403,해양,40303,해양수중부사관과,C04030300074
가,전문대학과정,공학계열,4,교통ㆍ운송,403,해양,40303,요트디자인융합과,C04030300075
가,전문대학과정,공학계열,4,기계ㆍ금속,404,기계,40401,사출금형과,C04040100169
가,전문대학과정,공학계열,4,기계ㆍ금속,404,기계,40401,조선자동차항공기계계열,C04040100170
가,전문대학과정,공학계열,4,기계ㆍ금속,404,기계,40401,금형디자인과(정밀금형),C04040100171
가,전문대학과정,공학계열,4,기계ㆍ금속,404,기계,40401,기계시스템과(ICT기계가공),C04040100172
가,전문대학과정,공학계열,4,기계ㆍ금속,404,기계,40401,기계조선공학과,C04040100173
가,전문대학과정,공학계열,4,기계ㆍ금속,404,기계,40401,융합기계공학과,C04040100174
가,전문대학과정,공학계열,4,기계ㆍ금속,404,기계,40401,IT융합기계자동화과,C04040100175
가,전문대학과정,공학계열,4,기계ㆍ금속,404,기계,40401,스마트금형/CAM과,C04040100176
가,전문대학과정,공학계열,4,기계ㆍ금속,404,기계,40401,기계산업설비과,C04040100177
가,전문대학과정,공학계열,4,기계ㆍ금속,404,기계,40401,컴퓨터응용기계설계과(ICT기계가공),C04040100178
가,전문대학과정,공학계열,4,기계ㆍ금속,404,기계,40401,산업기계공학과,C04040100179
가,전문대학과정,공학계열,4,기계ㆍ금속,404,금속,40402,산업설비(스마트설비),C04040200015
가,전문대학과정,공학계열,4,기계ㆍ금속,404,자동차,40403,글로벌자동차과,C04040300092
가,전문대학과정,공학계열,4,기계ㆍ금속,404,자동차,40403,스마트자동차공학과,C04040300093
가,전문대학과정,공학계열,4,기계ㆍ금속,404,자동차,40403,자동차 ・드론과,C04040300094
가,전문대학과정,공학계열,4,기계ㆍ금속,404,자동차,40403,자동차기계융합과,C04040300095
가,전문대학과정,공학계열,4,전기ㆍ전자,405,전기,40501,스마트전기전자공학과,C04050100082
가,전문대학과정,공학계열,4,전기ㆍ전자,405,전기,40501,전기전자제어과,C04050100083
가,전문대학과정,공학계열,4,전기ㆍ전자,405,전자,40502,전자통신컴퓨터공학부,C04050200124
가,전문대학과정,공학계열,4,전기ㆍ전자,405,전자,40502,융합전자과,C04050200125
가,전문대학과정,공학계열,4,전기ㆍ전자,405,전자,40502,디스플레이시스템공학과,C04050200126
가,전문대학과정,공학계열,4,전기ㆍ전자,405,전자,40502,헬스케어전자,C04050200127
가,전문대학과정,공학계열,4,전기ㆍ전자,405,전자,40502,헬스케어전자과,C04050200128
가,전문대학과정,공학계열,4,전기ㆍ전자,405,제어계측,40503,자동화기계공학과,C04050300037
가,전문대학과정,공학계열,4,전기ㆍ전자,405,제어계측,40503,스마트팩토리과,C04050300038
가,전문대학과정,공학계열,4,전기ㆍ전자,405,제어계측,40503,방공부사관과,C04050300039
가,전문대학과정,공학계열,4,전기ㆍ전자,405,제어계측,40503,지능로봇공학과(1년과정),C04050300040
가,전문대학과정,공학계열,4,정밀ㆍ에너지,406,광학·에너지,40601,에너지전기과,C04060100031
가,전문대학과정,공학계열,4,정밀ㆍ에너지,406,광학·에너지,40601,안경광학과(2년제),C04060100032
가,전문대학과정,공학계열,4,소재ㆍ재료,407,섬유,40702,섬유패션비즈니스학과,C04070200038
가,전문대학과정,공학계열,4,소재ㆍ재료,407,재료,40704,탄소융합기계과,C04070400013
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,전산·컴퓨터,40801,컴퓨터시스템공학과,C04080100212
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,전산·컴퓨터,40801,스마트소프트웨어학과,C04080100213
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,전산·컴퓨터,40801,컴퓨터응용전자과,C04080100214
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,전산·컴퓨터,40801,멀티미디어프로그래밍전공,C04080100215
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,전산·컴퓨터,40801,디지털방송콘텐츠과,C04080100216
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,응용소프트웨어,40802,비주얼게임컨텐츠과,C04080200130
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,응용소프트웨어,40802,융합소프트웨어과,C04080200131
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,응용소프트웨어,40802,스마트정보전공,C04080200132
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,응용소프트웨어,40802,소프트웨어공학과,C04080200133
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,응용소프트웨어,40802,IT・콘텐츠계열,C04080200134
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,응용소프트웨어,40802,융합소프트웨어학과,C04080200135
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,응용소프트웨어,40802,소프트웨어콘텐츠과,C04080200136
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,정보ㆍ통신,40803,정보보안학과,C04080390199
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,정보ㆍ통신,40803,스마트무인항공과,C04080390200
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,정보ㆍ통신,40803,스마트융합제어과,C04080390201
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,정보ㆍ통신,40803,정보보호과,C04080390202
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,정보ㆍ통신,40803,인터넷응용보안공학과,C04080390203
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,정보ㆍ통신,40803,사이버보안학과,C04080390204
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,정보ㆍ통신,40803,IT융합제어과,C04080390205
가,전문대학과정,공학계열,4,컴퓨터ㆍ통신,408,정보ㆍ통신,40803,사이버보안과(3년제),C04080390206
가,전문대학과정,공학계열,4,산업,409,산업공학,40901,안전및산업경영과,C04090100035
가,전문대학과정,공학계열,4,산업,409,산업공학,40901,스마트생산물류공학과,C04090100036
가,전문대학과정,공학계열,4,화공,410,화학공학,41001,생명화학공학과,C04100100026
가,전문대학과정,공학계열,4,화공,410,화학공학,41001,생명화공학과,C04100100027
가,전문대학과정,공학계열,4,기타,411,기전공학,41101,스마트로봇자동화과,C04110100056
가,전문대학과정,공학계열,4,기타,411,응용공학,41102,그래픽아츠과,C04110200137
가,전문대학과정,공학계열,4,기타,411,응용공학,41102,그래픽아츠학과,C04110200138
가,전문대학과정,공학계열,4,기타,411,응용공학,41102,디자인융합학과,C04110200139
가,전문대학과정,공학계열,4,기타,411,응용공학,41102,소방안전・전기전자계열(3년제),C04110200140
가,전문대학과정,공학계열,4,기타,411,응용공학,41102,산업안전보건학과,C04110200141
가,전문대학과정,공학계열,4,기타,411,응용공학,41102,재난건설안전과,C04110200142
가,전문대학과정,공학계열,4,기타,411,응용공학,41102,3D프린팅융합디자인과,C04110200143
가,전문대학과정,자연계열,5,농림ㆍ수산,501,농수산,50101,해양생물양식과,C05010100038
가,전문대학과정,자연계열,5,농림ㆍ수산,501,농수산,50101,애완동물학부동물관리전공,C05010100039
가,전문대학과정,자연계열,5,농림ㆍ수산,501,농수산,50101,애완동물학부애견미용전공,C05010100040
가,전문대학과정,자연계열,5,농림ㆍ수산,501,농수산,50101,애완동물학부애견의료전공,C05010100041
가,전문대학과정,자연계열,5,농림ㆍ수산,501,농수산,50101,평생학습힐빙계열,C05010100042
가,전문대학과정,자연계열,5,농림ㆍ수산,501,농수산,50101,곤충산업과,C05010100043
가,전문대학과정,자연계열,5,생물ㆍ화학ㆍ환경,502,생물,50201,식품제약과,C05020100087
가,전문대학과정,자연계열,5,생물ㆍ화학ㆍ환경,502,자원,50202,약재자원학과,C05020200038
가,전문대학과정,자연계열,5,생물ㆍ화학ㆍ환경,502,환경,50203,청정환경공학과,C05020300095
가,전문대학과정,자연계열,5,생물ㆍ화학ㆍ환경,502,환경,50203,보건환경학과,C05020300096
가,전문대학과정,자연계열,5,생물ㆍ화학ㆍ환경,502,환경,50203,바이오환경보건과,C05020300097
가,전문대학과정,자연계열,5,생물ㆍ화학ㆍ환경,502,환경,50203,생명환경공학과,C05020300098
가,전문대학과정,자연계열,5,생물ㆍ화학ㆍ환경,502,환경,50203,환경산업과,C05020300099
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,관광호텔조리학부,C05030200352
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,외식조리테크과,C05030200353
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,호텔조리식품영양계열,C05030200354
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,조리서비스부사관과,C05030200355
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,식품영양학과(1년제),C05030200356
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,국제조리계열,C05030200357
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,바리스타제과제빵과,C05030200358
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,호텔조리제과제빵과(제과제빵전공),C05030200359
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,호텔조리제과제빵과(호텔조리전공),C05030200360
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,약선영양조리과,C05030200361
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,호텔외식산업과(자연),C05030200362
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,식품영양학과(1년과정),C05030200363
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,제과제빵바리스타음료과,C05030200364
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,글로벌제과제빵학부글로벌제과제빵전공,C05030200365
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,글로벌제과제빵학부일본제과제빵전공,C05030200366
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,외식조리학부아시아조리전공,C05030200367
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,외식조리학부외식조리전공,C05030200368
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,약용식품조리가공과,C05030200369
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,호텔조리제빵.차문화과,C05030200370
가,전문대학과정,자연계열,5,생활과학,503,식품·조리,50302,미래식품산업과,C05030200371
가,전문대학과정,자연계열,5,생활과학,503,의류·의상,50303,IT신발산업과,C05030300012
가,전문대학과정,의약계열,6,간호,601,간호,60101,간호학과(전공심화),C06010100009
가,전문대학과정,의약계열,6,치료ㆍ보건,602,보건,60201,산업보건응급구조학과,C06020100086
가,전문대학과정,의약계열,6,치료ㆍ보건,602,재활,60202,건강재활과,C06020200044
가,전문대학과정,의약계열,6,치료ㆍ보건,602,재활,60202,의료재활과,C06020200045
가,전문대학과정,의약계열,6,치료ㆍ보건,602,의무행정,60204,치과경영과,C06020400044
가,전문대학과정,예체능계열,7,디자인,701,산업디자인,70101,산업디자인과(3년제),C07010100051
가,전문대학과정,예체능계열,7,디자인,701,산업디자인,70101,패션워크디자인과,C07010100052
가,전문대학과정,예체능계열,7,디자인,701,시각디자인,70102,시각미디어디자인과(2년제),C07010200047
가,전문대학과정,예체능계열,7,디자인,701,패션디자인,70103,패션스타일리스트학과,C07010300069
가,전문대학과정,예체능계열,7,디자인,701,기타디자인,70104,디자인미술학부,C07010410002
가,전문대학과정,예체능계열,7,디자인,701,기타디자인,70104,토탈디자인계열,C07010410003
가,전문대학과정,예체능계열,7,디자인,701,기타디자인,70104,광고브랜드디자인학과,C07010410004
가,전문대학과정,예체능계열,7,디자인,701,기타디자인,70104,유니버설디자인과,C07010410005
가,전문대학과정,예체능계열,7,디자인,701,기타디자인,70104,시각애니메이션콘텐츠과,C07010410006
가,전문대학과정,예체능계열,7,응용예술,702,공예,70201,귀금속보석융합과,C07020100046
가,전문대학과정,예체능계열,7,응용예술,702,사진·만화,70202,드론사진영상과,C07020200079
가,전문대학과정,예체능계열,7,응용예술,702,사진·만화,70202,웹툰창작과,C07020200080
가,전문대학과정,예체능계열,7,응용예술,702,영상·예술,70203,방송연예영상계열,C07020310002
가,전문대학과정,예체능계열,7,응용예술,702,영상·예술,70203,영상무대디자인과,C07020310003
가,전문대학과정,예체능계열,7,응용예술,702,영상·예술,70203,신산업창조학부,C07020310004
가,전문대학과정,예체능계열,7,응용예술,702,뷰티아트,70204,젤리핏네일아트전공,C07020400279
가,전문대학과정,예체능계열,7,응용예술,702,뷰티아트,70204,바이오스킨케어과,C07020400280
가,전문대학과정,예체능계열,7,응용예술,702,뷰티아트,70204,뷰티헤어메이크업과,C07020400281
가,전문대학과정,예체능계열,7,응용예술,702,뷰티아트,70204,뷰티미용학과,C07020400282
가,전문대학과정,예체능계열,7,응용예술,702,뷰티아트,70204,뷰티매니지먼트과,C07020400283
가,전문대학과정,예체능계열,7,응용예술,702,뷰티아트,70204,미용학과,C07020400284
가,전문대학과정,예체능계열,7,응용예술,702,뷰티아트,70204,의료미용학과(1년제),C07020400285
가,전문대학과정,예체능계열,7,응용예술,702,뷰티아트,70204,피부건강관리전공,C07020400286
가,전문대학과정,예체능계열,7,응용예술,702,뷰티아트,70204,모델패션아트스쿨,C07020400287
가,전문대학과정,예체능계열,7,응용예술,702,뷰티아트,70204,모델패션아트학과,C07020400288
가,전문대학과정,예체능계열,7,응용예술,702,뷰티아트,70204,뷰티아트스쿨,C07020400289
가,전문대학과정,예체능계열,7,응용예술,702,뷰티아트,70204,피부미용과(자연과학),C07020400290
가,전문대학과정,예체능계열,7,응용예술,702,뷰티아트,70204,미용산업복지과,C07020400291
가,전문대학과정,예체능계열,7,응용예술,702,뷰티아트,70204,뷰티테라피과(2년),C07020400292
가,전문대학과정,예체능계열,7,응용예술,702,뷰티아트,70204,보건미용과(3년제),C07020400293
가,전문대학과정,예체능계열,7,무용ㆍ체육,703,무용,70301,글로벌실용무용과,C07030100012
가,전문대학과정,예체능계열,7,무용ㆍ체육,703,체육,70302,스포츠.경호과,C07030200296
가,전문대학과정,예체능계열,7,무용ㆍ체육,703,체육,70302,스포츠레저과(예체능계열),C07030200297
가,전문대학과정,예체능계열,7,무용ㆍ체육,703,체육,70302,레포츠・태권도과,C07030200298
가,전문대학과정,예체능계열,7,무용ㆍ체육,703,체육,70302,레포츠・태권도학과,C07030200299
가,전문대학과정,예체능계열,7,무용ㆍ체육,703,체육,70302,스포츠재활지도학과,C07030200300
가,전문대학과정,예체능계열,7,무용ㆍ체육,703,체육,70302,경호스포츠과학학과,C07030200301
가,전문대학과정,예체능계열,7,무용ㆍ체육,703,체육,70302,골프학과,C07030200302
가,전문대학과정,예체능계열,7,무용ㆍ체육,703,체육,70302,경찰무도과,C07030200303
가,전문대학과정,예체능계열,7,무용ㆍ체육,703,체육,70302,장애인레저스포츠과,C07030200304
가,전문대학과정,예체능계열,7,무용ㆍ체육,703,체육,70302,스포츠재활운동학과,C07030200305
가,전문대학과정,예체능계열,7,연극ㆍ영화,705,연극ㆍ영화,70501,연극영상학과,C07050100088
가,전문대학과정,예체능계열,7,음악,706,음악,70601,공연음악과,C07060100087
가,전문대학과정,예체능계열,7,음악,706,음악,70601,실용음악뮤지컬과,C07060100088
가,전문대학과정,예체능계열,7,음악,706,음악,70601,클래식공연예술과,C07060100089
가,전문대학과정,예체능계열,7,음악,706,음악,70601,클래식공연예술학과,C07060100090
나,4년제 대학,인문계열,1,언어ㆍ문학,101,국어ㆍ국문학,10102,한국어교육융복합전공,U01010200095
나,4년제 대학,인문계열,1,언어ㆍ문학,101,국어ㆍ국문학,10102,글로벌한국어전공,U01010200096
나,4년제 대학,인문계열,1,언어ㆍ문학,101,국어ㆍ국문학,10102,한국언어문화교육전공,U01010200097
나,4년제 대학,인문계열,1,언어ㆍ문학,101,국어ㆍ국문학,10102,Endicott 자유전공학과,U01010200098
나,4년제 대학,인문계열,1,언어ㆍ문학,101,국어ㆍ국문학,10102,동화미디어콘텐츠전공,U01010200099
나,4년제 대학,인문계열,1,언어ㆍ문학,101,국어ㆍ국문학,10102,한국어문콘텐츠전공,U01010200100
나,4년제 대학,인문계열,1,언어ㆍ문학,101,국어ㆍ국문학,10102,한국어/영어글로벌통상학과,U01010200101
나,4년제 대학,인문계열,1,언어ㆍ문학,101,국어ㆍ국문학,10102,한국어교원학전공,U01010200102
나,4년제 대학,인문계열,1,언어ㆍ문학,101,국어ㆍ국문학,10102,경영한국어전공,U01010200103
나,4년제 대학,인문계열,1,언어ㆍ문학,101,일본어ㆍ문학,10103,일본어통상통번역학과,U01010300070
나,4년제 대학,인문계열,1,언어ㆍ문학,101,일본어ㆍ문학,10103,관광일본어학전공,U01010300071
나,4년제 대학,인문계열,1,언어ㆍ문학,101,일본어ㆍ문학,10103,일본어권지역학전공,U01010300072
나,4년제 대학,인문계열,1,언어ㆍ문학,101,일본어ㆍ문학,10103,일본어문·문화학과,U01010300073
나,4년제 대학,인문계열,1,언어ㆍ문학,101,중국어ㆍ문학,10104,중국언어와문화학과,U01010400088
나,4년제 대학,인문계열,1,언어ㆍ문학,101,중국어ㆍ문학,10104,중국학부(중국어전공),U01010400089
나,4년제 대학,인문계열,1,언어ㆍ문학,101,중국어ㆍ문학,10104,중국어통상통번역학과,U01010400090
나,4년제 대학,인문계열,1,언어ㆍ문학,101,중국어ㆍ문학,10104,중국어권지역학전공,U01010400091
나,4년제 대학,인문계열,1,언어ㆍ문학,101,중국어ㆍ문학,10104,중국어문·문화학과,U01010400092
나,4년제 대학,인문계열,1,언어ㆍ문학,101,중국어ㆍ문학,10104,중국통상・문화학과,U01010400093
나,4년제 대학,인문계열,1,언어ㆍ문학,101,기타아시아어ㆍ문학,10105,베트남・인도네시아학부,U01010500048
나,4년제 대학,인문계열,1,언어ㆍ문학,101,기타아시아어ㆍ문학,10105,러시아・터키중앙아시아학부(터키・중앙아시아어전공),U01010500049
나,4년제 대학,인문계열,1,언어ㆍ문학,101,기타아시아어ㆍ문학,10105,인도학부(인도언어문화전공),U01010500050
나,4년제 대학,인문계열,1,언어ㆍ문학,101,기타아시아어ㆍ문학,10105,중동·지중해지역학부,U01010500051
나,4년제 대학,인문계열,1,언어ㆍ문학,101,영미어ㆍ문학,10106,영미학전공,U01010600138
나,4년제 대학,인문계열,1,언어ㆍ문학,101,영미어ㆍ문학,10106,영어영미지역학전공,U01010600139
나,4년제 대학,인문계열,1,언어ㆍ문학,101,영미어ㆍ문학,10106,교양영어교육부,U01010600140
나,4년제 대학,인문계열,1,언어ㆍ문학,101,영미어ㆍ문학,10106,영어통상통역학과,U01010600141
나,4년제 대학,인문계열,1,언어ㆍ문학,101,영미어ㆍ문학,10106,영어문화학전공,U01010600142
나,4년제 대학,인문계열,1,언어ㆍ문학,101,영미어ㆍ문학,10106,영어권지역학전공,U01010600143
나,4년제 대학,인문계열,1,언어ㆍ문학,101,독일어ㆍ문학,10107,유럽학부(독일언어문화전공),U01010700031
나,4년제 대학,인문계열,1,언어ㆍ문학,101,독일어ㆍ문학,10107,독일어권지역학전공,U01010700032
나,4년제 대학,인문계열,1,언어ㆍ문학,101,독일어ㆍ문학,10107,독일어문·문화학과,U01010700033
나,4년제 대학,인문계열,1,언어ㆍ문학,101,러시아어ㆍ문학,10108,러시아언어문화학과,U01010800025
나,4년제 대학,인문계열,1,언어ㆍ문학,101,러시아어ㆍ문학,10108,러시아·터키중앙아시아학부,U01010800026
